,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-01-02 20:00:00,61.308651503117865,59.826151503117835,54.50070150311789,56.265551503117855,53.311231503117874,49.23923150311787,54.18198150311789,56.09505150311788,61.00135150311781,65.48505150311789,73.1982515031178,65.76905150311791,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788
2023-01-02 21:00:00,59.826151503117835,54.50070150311789,56.265551503117855,53.311231503117874,49.23923150311787,54.18198150311789,56.09505150311788,61.00135150311781,65.48505150311789,73.1982515031178,65.76905150311791,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787
2023-01-02 22:00:00,54.50070150311789,56.265551503117855,53.311231503117874,49.23923150311787,54.18198150311789,56.09505150311788,61.00135150311781,65.48505150311789,73.1982515031178,65.76905150311791,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836
2023-01-02 23:00:00,56.265551503117855,53.311231503117874,49.23923150311787,54.18198150311789,56.09505150311788,61.00135150311781,65.48505150311789,73.1982515031178,65.76905150311791,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179
2023-01-03 00:00:00,53.311231503117874,49.23923150311787,54.18198150311789,56.09505150311788,61.00135150311781,65.48505150311789,73.1982515031178,65.76905150311791,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179
2023-01-03 01:00:00,49.23923150311787,54.18198150311789,56.09505150311788,61.00135150311781,65.48505150311789,73.1982515031178,65.76905150311791,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783
2023-01-03 02:00:00,54.18198150311789,56.09505150311788,61.00135150311781,65.48505150311789,73.1982515031178,65.76905150311791,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836
2023-01-03 03:00:00,56.09505150311788,61.00135150311781,65.48505150311789,73.1982515031178,65.76905150311791,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785
2023-01-03 04:00:00,61.00135150311781,65.48505150311789,73.1982515031178,65.76905150311791,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896
2023-01-03 05:00:00,65.48505150311789,73.1982515031178,65.76905150311791,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784
2023-01-03 06:00:00,73.1982515031178,65.76905150311791,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786
2023-01-03 07:00:00,65.76905150311791,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788
2023-01-03 08:00:00,61.60775150311782,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786
2023-01-03 09:00:00,59.318351503117846,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783
2023-01-03 10:00:00,58.25345150311791,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782
2023-01-03 11:00:00,59.347151503117836,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895
2023-01-03 12:00:00,59.493851503117874,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179
2023-01-03 13:00:00,59.77035150311789,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835
2023-01-03 14:00:00,60.30355150311782,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789
2023-01-03 15:00:00,62.958851503117835,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786
2023-01-03 16:00:00,98.00925150311784,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783
2023-01-03 17:00:00,85.3703515031178,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787
2023-01-03 18:00:00,76.50795150311785,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781
2023-01-03 19:00:00,74.44295150311788,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179
2023-01-03 20:00:00,67.70125150311787,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781
2023-01-03 21:00:00,63.711451503117836,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791
2023-01-03 22:00:00,62.3755515031179,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782
2023-01-03 23:00:00,60.4059515031179,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787
2023-01-04 00:00:00,55.63715150311783,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179
2023-01-04 01:00:00,55.113851503117836,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786
2023-01-04 02:00:00,55.07655150311785,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784
2023-01-04 03:00:00,57.223551503117896,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782
2023-01-04 04:00:00,62.82755150311784,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782
2023-01-04 05:00:00,73.32845150311786,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787
2023-01-04 06:00:00,79.34605150311788,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787,117.83415150311788
2023-01-04 07:00:00,67.73415150311786,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787,117.83415150311788,125.12475150311786
2023-01-04 08:00:00,64.62205150311783,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787,117.83415150311788,125.12475150311786,78.97445150311785
2023-01-04 09:00:00,62.28985150311782,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787,117.83415150311788,125.12475150311786,78.97445150311785,72.6611515031179
2023-01-04 10:00:00,61.211951503117895,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787,117.83415150311788,125.12475150311786,78.97445150311785,72.6611515031179,72.10405150311789
2023-01-04 11:00:00,61.0845515031179,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787,117.83415150311788,125.12475150311786,78.97445150311785,72.6611515031179,72.10405150311789,70.32805150311785
2023-01-04 12:00:00,61.243551503117835,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787,117.83415150311788,125.12475150311786,78.97445150311785,72.6611515031179,72.10405150311789,70.32805150311785,69.79125150311782
2023-01-04 13:00:00,61.90825150311789,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787,117.83415150311788,125.12475150311786,78.97445150311785,72.6611515031179,72.10405150311789,70.32805150311785,69.79125150311782,67.1284515031179
2023-01-04 14:00:00,63.79815150311786,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787,117.83415150311788,125.12475150311786,78.97445150311785,72.6611515031179,72.10405150311789,70.32805150311785,69.79125150311782,67.1284515031179,66.3631515031179
2023-01-04 15:00:00,73.53115150311783,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787,117.83415150311788,125.12475150311786,78.97445150311785,72.6611515031179,72.10405150311789,70.32805150311785,69.79125150311782,67.1284515031179,66.3631515031179,66.48595150311783
2023-01-04 16:00:00,84.77565150311787,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787,117.83415150311788,125.12475150311786,78.97445150311785,72.6611515031179,72.10405150311789,70.32805150311785,69.79125150311782,67.1284515031179,66.3631515031179,66.48595150311783,70.86105150311786
2023-01-04 17:00:00,85.59925150311781,79.2609515031179,77.86115150311781,73.90525150311791,70.27165150311782,68.83555150311787,71.8774515031179,68.68385150311786,69.03245150311784,71.08575150311782,71.96075150311782,78.26115150311787,117.83415150311788,125.12475150311786,78.97445150311785,72.6611515031179,72.10405150311789,70.32805150311785,69.79125150311782,67.1284515031179,66.3631515031179,66.48595150311783,70.86105150311786,99.59585150311787
